"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2021",4.209,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2021",9.324,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2021",3.139,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2021",3.949,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2021",9.696,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2021",2.836,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2021",4.499,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2021",8.961,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2021",3.487,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2020",3.82,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2020",9.106,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2020",2.84,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2020",3.703,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2020",9.197,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2020",2.751,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2020",3.953,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2020",9.015,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2020",2.943,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2019",3.379,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2019",6.735,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2019",2.744,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2019",3.4,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2019",7.267,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2019",2.711,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2019",3.355,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2019",6.189,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2019",2.782,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2018",3.832,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2018",7.165,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2018",3.205,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2018",3.723,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2018",7.69,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2018",3.032,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2018",3.956,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2018",6.638,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2018",3.409,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2017",4.837,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2017",8.862,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2017",4.083,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2017",4.473,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2017",8.959,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2017",3.7,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2017",5.256,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2017",8.766,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2017",4.536,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2016",6.007,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2016",10.815,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2016",5.111,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2016",5.579,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2016",11.378,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2016",4.58,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2016",6.501,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2016",10.251,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2016",5.739,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2015",6.872,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2015",11.252,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2015",6.056,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2015",6.525,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2015",11.329,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2015",5.699,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2015",7.274,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2015",11.174,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2015",6.481,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2014",7.419,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2014",12.725,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2014",6.446,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2014",7.14,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2014",12.382,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2014",6.25,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2014",7.747,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2014",13.077,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2014",6.682,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2023",3.572,,,,"Repository: Eurostat special tabulation"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2023",11.005,,,,"Repository: Eurostat special tabulation"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2023",2.332,,,,"Repository: Eurostat special tabulation"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2023",3.681,,,,"Repository: Eurostat special tabulation"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2023",11.396,,,,"Repository: Eurostat special tabulation"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2023",2.456,,,,"Repository: Eurostat special tabulation"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2023",3.45,,,,"Repository: Eurostat special tabulation"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2023",10.604,,,,"Repository: Eurostat special tabulation"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2023",2.192,,,,"Repository: Eurostat special tabulation"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2022",3.231,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2022",9.929,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2022",2.141,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2022",3.376,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2022",11.687,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2022",2.084,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2022",3.067,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2022",8.107,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2022",2.207,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2021",4.359,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2021",12.883,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2021",3.038,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2021",4.573,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2021",13.389,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2021",3.297,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2021",4.119,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2021",12.381,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2021",2.742,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2020",4.424,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2020",11.336,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2020",3.415,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2020",4.681,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2020",12.098,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2020",3.638,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2020",4.133,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2020",10.531,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2020",3.159,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2019",3.684,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2019",9.936,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2019",2.766,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2019",3.943,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2019",10.345,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2019",3.042,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2019",3.392,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2019",9.51,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2019",2.45,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2018",3.801,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2018",9.703,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2018",2.941,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2018",4.034,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2018",10.735,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2018",3.094,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2018",3.538,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2018",8.617,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2018",2.766,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2017",4.164,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2017",10.384,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2017",3.251,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2017",4.582,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2017",11.67,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2017",3.577,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2017",3.696,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2017",9.03,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2017",2.882,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2016",4.68,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2016",11.163,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2016",3.713,,,,"Repository: ILO-STATISTICS - Micro data processing"
